TradingDate,log_return
2022-06-30,-0.1076780137981888
2022-07-31,-0.13651894671385306
2022-08-31,0.13535818047789128
2022-09-30,-0.1117039895800005
2022-10-31,0.025642430613337788
2022-11-30,-0.06538275926285261
2022-12-31,-0.034367643504207485
2023-01-31,0.04244305750975338
2023-02-28,-0.08087068339109266
2023-03-31,-0.0029542118974309013
2023-04-30,-0.016406035387109753
2023-05-31,0.06155717032580164
2023-06-30,0.05842229412013518
2023-07-31,0.02723315045835898
2023-08-31,-0.06473754591681263
2023-09-30,0.006349227678658599
2023-10-31,-0.1835881814091478
2023-11-30,0.08208799691830004
2023-12-31,-0.005267790934858465
2024-01-31,-0.014184634991956518
2024-02-29,0.0887954987831313
2024-03-31,0.04160600083246383
2024-04-30,-0.01906355873407318
2024-05-31,0.1510214984290706
2024-06-30,0.004803852312645646
2024-07-31,0.10599928923432121
2024-08-31,-0.014472032608534583
2024-09-30,-0.02958795718549633
2024-10-31,-0.03826021361971932
2024-11-30,0.04722888360247996
2024-12-31,0.010362787035546522
2025-01-31,-0.0436487646690134
2025-02-28,0.12151235662803585
2025-03-31,-0.013908430046132092
2025-04-30,-0.04146412407735934
2025-05-31,0.045657002337394705
2025-06-30,0.08421807908401703
