TradingDate,log_return
2022-06-30,-0.09808775632874644
2022-07-31,-0.03606948381802931
2022-08-31,0.018197359051907423
2022-09-30,-0.18494795357617388
2022-10-31,-0.11926342082681758
2022-11-30,0.1915382118988787
2022-12-31,-0.12699969076130774
2023-01-31,0.05866191264858585
2023-02-28,-0.20416949631982453
2023-03-31,0.2158883804330377
2023-04-30,-0.03960913809504589
2023-05-31,0.07770898432731645
2023-06-30,0.027651531330509495
2023-07-31,0.13580154115906207
2023-08-31,-0.14127101696359728
2023-09-30,-0.18415138347103088
2023-10-31,-0.15415067982725808
2023-11-30,0.057300853837340716
2023-12-31,0.044977995283078
2024-01-31,-0.04014706801341197
2024-02-29,0.04476601386970644
2024-03-31,-0.012753796062570388
2024-04-30,-0.049023563633672565
2024-05-31,-0.04897400459645951
2024-06-30,-0.031375122567754
2024-07-31,-0.025556199185378256
2024-08-31,0.12291667217612773
2024-09-30,0.030844675351098284
2024-10-31,-0.0308446753510986
2024-11-30,-0.01701134582653663
2024-12-31,-0.019802627296179764
2025-01-31,-0.012578782206860081
2025-02-28,0.04213758444840458
2025-03-31,0.21925249582124348
2025-04-30,0.1296251376574576
2025-05-31,0.284251537354992
2025-06-30,-0.02083408690284199
